text;target
pprt não tô querendo tomar vacina nenhuma;2
quero te dizer seu canalha que o senador é um herói ao defender o tratamento precoce essa vacina que vc seu fdp tanto defende está matando minha cunhada que tinha nada tomou essa merda chinesa e está há dias na uti desenganada assassino;2
vacinar um filho com uma vacina experimental que nem estudo suficiente em crianças teve ou você não marca bem ou você não tem filhos porque se tivesse não ia falar tamanha besteira;2
eu não tomei vacina e nem vou tomar;2
eu to receoso com esse bgl de vacina repescagem é sabado e eu aqui pensando se to errado em nao querer tomar;2
vacina obrigatória e eles não encontram outro caminho para esse vírus que mata deixa efeitos adversos não imuniza e aínda deixa as farmacêuticas bilionárias isso vai cansar a humanidade oea tá estranho hein;2
bom se todo mundo já está vacinado melhor para nós pois não vamos precisar tomar a vacina;2
queria não ter tomado essa vacina que sensação ruim da porra;2
era essa vacina que bolsonaro não queria comprar olha como ela não é eficaz varias pessoas tomaram as duas doses pegaram covid e morreu as culpa é do presidente e não do vírus;2
tomarei quando o último brasileiro tiver tomado e se ninguém morrer por consequência da vacina eu acho posso mudar de ideia e posso estar errado;2
meu pai falando que a vacina vai matar as pessoas em anos inclusive ele não tomou;2
minha falando q qnd eu tomasse a vacina ia ter a marca da besta no meu corpo;2
não vou tomar vacina pq quero continuar usando máscara;2
kkkk seu ridiculo nao yem veegonha fe defender a bandidahem não é claro que não deve ser da mesma laia vai tomar a tua vacina de piroca e lamber o saco do lula o saco de pancada de ladrão fica pianinho qdo o ladrao manda aceita q doi menos capacho;2
essa vacina chinesa pelo que parece não vale nada não protege nada uma terceira ou quarta dose dessa vacina está demonstrando que a eficácia dessa vacina é baixa lamentável;2
e esse bandido aqui livre para matar com vacina ineficaz que não serve de nada;2
vacina nem uma vai te blindar em plena pandemia ainda mais uma vacina chinesa experimental caracas que difícil de entender meu caro;2
nem se pode chamar tais medicamentos de vacina por estarem apenas na fase de testes é que nesse caso pularam a fase de experimentos com animais e foram logo para os humanos acredite se quiser mas essas vacinas não prestam se puder ler as bulas no meu canal do telegram fique a vontade;2
que pena que não vai adiantar absolutamente nada vacina mandatória e tampouco passaporte nazisanitario nada como o tempo;2
que porra de vacina é essa que não imuniza nada eu mesmo não vou tomar;2
pois é para se criar uma vacina normalmente se levam anos e as vacinas do corona foram feitas em menos de ano era urgente a criação da vacina sim com certeza mas não me vem me dizer que é eficaz eu tenho certeza que não funciona não presta que tem efeitos colaterais somos apenas cobaias nesse experimento;2
essa história de de mortos nos eua de não vacinados é mentira lockdown não resolve e vacina também não terceira dose é porque essa merda não funciona logo mais inventarão a quarta dose parem de ficar falando sobre coisas que vocês não entendem nada e falem de futebol;2
igualzinho a minha vó falando a minha mãe que a vacina era a marca da besta e que ela não ia tomar nada;2
como q eu vou confiar nessa vacina se o ze gotinha ainda nem apareceu certeza que essa vacina não imuniza;2
vai pra lá tomar essa bosta de vacina e fica por la mesmo aqui vc ja mostrou sua inutilidade publica;2
tratamento precoce busca evitar internação não curar a doença phorra tomar essa bosta de vacina pra quê não tomo;2
daqui uns dias essa galerinha q vem defender essa bosta de vacina aqui vai dizer q só faz efeito um ano depois de tomada a segunda dose e q todo mundo tem q ficar em casa sem sair por todo esse período q senão não vai dá certo;2
essa bosta de vacina está causando mortes de pessoas saudáveis e irá matar muito mais gente dentro de meses após a picada dona zambosta não tome essa vacina da china ela não serve de nada;2
dijon gasta porque foi obrigado a comprar essa bosta de vacina que não funciona kkkkk;2
ahh eeeee mais dinheiro nessa bosta de vacina ineficaz vc é um péssimo gestor um desgovernador seu canalha farra com nosso dinheiro;2
fdc nunca tomarei essa bosta de vacina cara ou coroa ou seja daí pode tomar doses que não fará diferença alguma;2
teria que ser preso essa bosta de vacina que estão aplicando nos outros tem menos eficácia do que a cloroquina pelo menos a cloroquina funciona e não está matando;2
não existe vacina a pessoa toma essa bosta de vacina dps de dias ja pega o virus dnv então pra que gastar trilhoes nessa merda de vacina;2
pois eu não quero que ele se vacine com essas vacinas sem eficácia comprovada e que está matando as pessoas depois que começou a vacinação os números de óbitos aumentou absurdamente quero meu presidente ele ainda tem muito inimigo para combater;2
e as vacinas sem eficácia comprovada e a vacina da china que não servirá para nada a união europeia já informou que não aceitará pessoas com vacina da china;2
bonaparte vacinas sem eficácia comprovada para de ser jegue a mídia ainda reforça quem tomou a vacina ainda pode pegar o vírus fica aí trancado em casa que o estado vai te dar o que comer;2
eu tomo ivermectina não uso máscara não vou tomar vacina e sou contra o lockdown;2
a vacina não funciona mas a cachaça sim;2
respeito muito o suprapartidarismo do zé gotinha vulgo drop joe sou contra a vacina mas admiro perfis políticos neutros nemdedireitanemdeesquerda;2
ele só terá sido contra a vacina se tiver sido gravado falando textualmente eu sou contra a vacina;2
eu sou contra a vacina alertei expliquei à família meu pai vai tomar;2
com eu sou contra a vacina obrigatória e estou vivo conheço alguns que eram a favor da vacina obrigatória e morreram vitimas da praga chinesa;2
nenhuma vacina é confiável amigo nem de oxford por isso sou contra a vacinação;2
nenhuma vacina é confiável e o presidente gastou uma fortuna com ela por causa dos jumentos;2
somos duas não creio mais em vacina não creio mais em governantes para lockdown e ações para trazer vacinação eu sabia que seria phouda mas estamos largados nau a deriva;2
augustto rebelo rui não existe solução definitiva nenhuma das vacinas tem fator imunizantes e nenhuma delas comprovou eficácia nos grupos de risco ou seja nenhuma vacina não presta presta o vírus é uma realidade negar o direito de tratamento para ensinar a população é tão cruel quanto essa narrativa de que o gf é contra vacina;2
então se nem máscaras vou deixar de usar porque vou tomar uma vacina que é só teste que sei qual vai ser a reação no meu organismo ninguém vai me acompanhar pra saber as reações que podem surgir daqui um tempo;2
ainda creio no tratamento precoce e não nessa bosta de vacina chinesa;2
esse está pior que batoré quer nos matar com essa vacina sem comprovação e obrigando a oficial validar essa praga quando pensamos que estava ruim ficou pior;2
desperdiçar o nosso dinheiro com vacina lixo é a prioridade não é;2
só poderia ser desta gazela saltitante kkkkkk como e patético e assim brasileiro vamos tomar uma vacina lixo que ninguém sabe o que vai acontecer daqui a anos e se acontecer e vc processar e ganhar o gov paga a conta simplificando vamos se phoder em todos os pontos;2
por que a pfizer não quer assumir responsabilidade pelos efeitos colaterais da sua vacina lixo que já matou muita gente na europa tá explicado;2
pior ainda falando dessa vacina lixo que não é aceita nos lugares fora do br eu ia pros e com toda certeza não será aceita lá;2
minha avó faleceu e tava vacinada uma vacina sem eficácia nenhuma;2
imagina só o caos o povo tomando uma vacina sem eficácia só trará mais danos pois o povo há de relaxar com os cuidados;2
imbecil pq vc ta apoiando uma vacina sem eficácia comprovada e não é imbecil acho que antes de criticar o tratamento tem que conhecer e o medico é quem indica o tratamento não uma pessoa no twitter com a cara da cuca medico imbecil vc estudou aonde;2
desonesto é alguém querer obrigar todo mundo a tomar uma vacina sem eficácia comprovada e não permitir que essa mesma pessoa opte por un tratamento por dizer que não tem eficácia comprovada;2
locura é tomar uma vacina sem eficácia;2
era só você fabricar uma vacina você está pensando que a vacina vai te livrar uma vacina sem eficácia em meses fizeram várias vacinas e vocês só falam nesta merda tomem todas e vê se se livram do vírus;2
o percebi que aumentou o número de infectados depois que houve a vacinação muito estranho;2
todos que tomam a vacina atualmente são a cobaia da fase de triagem sinismo dissimulação psicopatia teu país merece mais do que esse terrorismo pró socialismo;2
não vou tomar essa vacina de merda a minha dose de vacina disponibilizo para vc afinal ratos são ótimas cobaias;2
kkkkkkkk e então a cura e a água cientistas burros passa meses fazendo uma vacina que não serve pra nada pq a cura e a água kkkkkkk ironia;2
olhem a composição da vacina da pfizer rna mensageiro modificado nunca foi utilizado em seres humanos porque sabem que pode modificar nosso código genérico a longo prazo e causar doenças gravíssimas como cânceres e até a morte como a anvisa aprovou em definitivo essa merda de vacina;2
médicos pela cloroquina na era da vacina só no brasil a través de;2
até agora a vacina não serviu de nada só serviu mesmo foi pra ganhar dinheiro;2
eu não irei tomar essa vacina se todo mundo que toma a vacina da gripe fica gripada eu vou pela lógica que todo mundo que toma vacina da covid pega a doença isso foi apenas um fair play;2
pra q serve a anvisa pode facilitar o qto quiser não vou tomar nenhuma vacina feita as pressas e sem segurança comprovada;2
eu nem aí para a porra dessa vacina uhuuullllll bolsominion com amor;2
não concordo uma vacina experimental não deve ser subestimada e tratada como a salvação estamos lidando com vidas palanques para depois responsabilidade é a palavra chave;2
se elas estão tão preocupadas com os efeitos colaterais é porque a vacina é sim perigosa para a saúde;2
